,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,ENSG00000168071,245.542061274222,-0.855286998613384,0.168852792651238,-4.49716313078393,6.88661501866257e-06,0.124079823085133
2,ENSG00000222724,18.2089707572471,-0.73895491220845,0.149817794385061,-4.11965738100264,3.79436184540845e-05,0.294499394631377
3,ENSG00000248909,36.9708211793902,-0.735741926237775,0.158454062700303,-4.01796471436628,5.87029848815794e-05,0.364498573726703
