,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,ENSG00000134827,7.60480801105344,1.90355813818213,0.527010909031386,3.55394981758607,0.000379491617409212,0.0372517692734099
2,ENSG00000210135,44.3067393793878,1.81947934877989,0.48062004265585,3.74577619169601,0.000179836869009542,0.0249378511821027
